codice_istat,lat,lon
043038,43.004619,13.032605
043039,43.181702,12.998197
043040,43.365235,13.068369
043041,43.263871,13.354630
043042,43.444459,13.637485
043043,43.372079,13.629979
043044,43.396196,13.548522
043045,43.147763,13.372513
043046,43.093814,13.300314
043047,43.277807,13.166640
043048,43.102444,13.403484
043049,43.030922,13.277949
043050,43.125471,12.942348
043051,43.172053,13.171984
043052,43.023093,12.942170
043053,43.214445,13.335201
043054,43.320146,13.337347
043055,43.204221,13.383480
043056,42.936245,13.164082
043057,42.933431,13.051763
043058,43.061295,13.126100
044001,42.767010,13.416095
044002,42.941192,13.796206
044005,42.899462,13.657799
044006,42.761506,13.278267
044007,42.850848,13.571979
044010,43.026719,13.662786
044011,42.880880,13.699277
044012,42.930110,13.621790
044013,42.897972,13.740234
044014,42.870205,13.745199
044015,42.924762,13.403013
044016,42.985361,13.685057
044017,43.017548,13.840807
044020,42.825261,13.649505
044021,42.963027,13.490095
044023,42.983959,13.853502
044027,42.838193,13.686061
044029,43.051847,13.818521
044031,42.896762,13.793677
044032,42.993529,13.631888
044034,42.976063,13.574534
044036,43.048919,13.748209
044038,42.847548,13.341608
044044,42.874055,13.298200
044045,42.903517,13.852362
044054,42.934811,13.719275
044056,42.914767,13.470068
044063,42.979917,13.767488
044064,42.837861,13.441030
044065,42.948203,13.549911
044066,42.929329,13.873489
044071,42.887907,13.772561
044073,42.899181,13.494952
045001,44.200665,9.989961
045002,44.325395,10.021014
045003,44.092324,10.102799
045004,44.206392,10.197611
045005,44.315441,10.137608
045006,44.358944,9.953234
045007,44.206981,10.141980
045008,44.140324,10.030850
045009,44.291130,10.054015
045010,44.056157,10.164566
045011,44.011353,10.173364
045012,44.295043,9.885920
045013,44.207739,9.919767
045014,44.403035,9.872177
045015,44.246438,9.896156
045016,44.295565,9.964611
045017,44.349501,9.784338
046001,43.817037,10.675482
046002,44.043868,10.636142
046003,44.097435,10.499257
046004,43.968966,10.517764
046005,43.914907,10.331994
046006,44.146078,10.328853
046007,43.847183,10.568192
046008,44.098648,10.322053
046009,44.107981,10.397632
046010,44.181452,10.447782
046011,44.081219,10.567044
046013,43.967972,10.175421
046014,44.124353,10.478744
046015,44.059656,10.437486
046017,43.855443,10.471450
046018,43.874324,10.336302
046019,44.166840,10.227509
046020,44.066375,10.370131
046021,43.854893,10.669332
046022,43.961605,10.434554
046023,44.200788,10.289559
046024,43.968879,10.218475
046025,44.145037,10.447788
046026,43.832260,10.618172
046027,44.189081,10.352198
046028,44.008019,10.222599
046030,44.016917,10.285999
046031,44.110601,10.278307
046033,43.862613,10.262544
046034,43.942650,10.622287
046035,44.190867,10.388882
046036,44.025463,10.402280
046037,44.230373,10.291343
047002,43.896050,10.998037
047003,43.893951,10.730998
047005,43.813859,10.883060
047006,43.833194,10.864820
047007,43.960021,10.792697
047008,43.900177,10.751569
047009,43.859163,10.832336
047010,43.954322,11.026189
047011,43.900268,10.784493
047012,43.925310,10.701566
047013,43.868999,10.795799
047014,43.997543,10.902441
047016,43.830619,10.761937
047017,43.849908,10.979156
047018,44.075159,10.992728
047020,43.886031,10.871300
047021,43.885128,10.711394
047022,43.844430,10.721852
047023,44.122539,10.700312
047024,44.049503,10.803904
048001,43.741307,11.337791
048002,44.030964,11.241419
048004,43.966987,11.415470
048005,43.910603,11.195626
048006,43.817391,11.129712
048008,43.756841,10.998451
048010,43.619867,10.959764
048011,43.740351,10.859206
048012,43.566563,11.074116
048013,43.919504,11.559343
048014,43.700618,10.940491
048015,43.804419,11.324113
048017,43.779043,11.249479
048018,44.134636,11.366105
048019,43.757889,10.782924
048020,43.522578,10.943149
048021,43.615175,11.330901
048022,43.704936,11.244152
048024,43.756408,11.077811
048025,43.854312,11.601306
048026,44.052238,11.626432
048027,43.557234,10.868574
048028,43.728014,11.019122
048030,43.641677,11.066669
048031,44.116102,11.534920
048032,43.778470,11.501749
048033,43.826364,11.432843
048035,43.699176,11.529998
048036,43.725466,11.419428
048037,43.820633,11.525412
048038,43.642868,11.199215
048039,43.926322,11.647632
048041,43.743880,11.153572
048043,43.840629,11.233034
048044,43.784405,11.090615
048046,43.887972,11.282077
048049,43.960174,11.510125
048050,43.762577,10.931405
048052,43.625420,11.437260
048053,43.995501,11.309772
048054,43.534577,11.191018
049001,43.263161,10.629808
049002,43.043446,10.614484
049003,42.672662,10.153228
049004,42.739963,10.353355
049005,43.039278,9.814359
049006,43.186794,10.627642
049007,43.322830,10.517053
049008,43.563539,10.443561
049009,43.509266,10.281424
049010,42.784746,10.198077
049011,42.804210,10.187685
049012,42.974695,10.573662
049013,42.771729,10.386274
049014,42.651790,10.301052
049017,43.428421,10.451039
049018,43.059004,10.554581
049019,43.143303,10.670824
049020,43.046593,10.733786
049021,42.838787,10.433629
050001,43.730323,10.642318
050002,43.732362,10.585327
050003,43.732360,10.526206
050004,43.678921,10.612165
050005,43.580961,10.665202
050006,43.297881,10.607348
050008,43.684218,10.486341
050009,43.743466,10.712817
050010,43.397145,10.549163
050011,43.218026,10.910934
050012,43.461515,10.643813
050014,43.568155,10.497809
050015,43.312706,10.625765
050016,43.455327,10.725744
050019,43.337044,10.709432
050020,43.334454,10.597505
050021,43.182299,10.703560
050022,43.670298,10.738370
050023,43.498514,10.494510
050024,43.606114,10.765975
050025,43.534853,10.777042
050026,43.685123,10.347636
050027,43.255461,10.833998
050028,43.613472,10.634810
050029,43.653827,10.640696
050030,43.365585,10.604610
050031,43.754172,10.405933
050032,43.671892,10.846903
050033,43.733307,10.749037
050034,43.466883,10.541190
050035,43.699642,10.683073
050036,43.538461,10.679696
050037,43.789471,10.349589
050038,43.695963,10.555015
050039,43.404643,10.878613
050040,43.561819,10.592913
050041,43.570883,10.541673
051001,43.533960,12.016985
051002,43.449699,11.916888
051003,43.731686,12.181380
051004,43.732138,11.845591
051005,43.431244,11.610804
051006,43.562810,11.844701
051007,43.639124,11.982562
051008,43.642807,11.778226
051010,43.722928,11.663475
051011,43.548529,11.747742
051012,43.330221,11.943147
051013,43.543470,11.470778
051014,43.665960,11.895377
051015,43.711027,11.908576
051016,43.428183,11.738756
051017,43.271706,12.042292
051018,43.267208,11.809698
051020,43.597689,11.664316
051021,43.285238,11.734247
051022,43.318284,11.794081
051023,43.750408,11.607033
051024,43.470360,12.091904
051025,43.342329,11.734390
051026,43.496936,11.565413
051027,43.675872,11.727421
051030,43.683779,12.052475
051031,43.753604,11.793614
051033,43.560229,11.516537
051034,43.598971,12.143590
051035,43.721235,12.285081
051037,43.591160,11.890364
051038,43.605306,11.754141
051039,43.550195,11.632356
051040,43.640632,11.556482
051041,43.813814,11.689328
051042,43.485821,11.695344
052001,42.878248,11.686414
052002,43.223478,11.532378
052003,43.142213,11.470572
052004,43.307735,11.083694
052005,43.460540,11.264202
052006,43.368918,11.433471
052007,42.979242,11.626516
052008,42.940810,11.908694
052009,43.035616,11.825292
052010,43.178335,11.144201
052011,43.036633,11.942474
052012,43.405990,11.090793
052013,43.445790,11.435823
052015,43.098561,11.831588
052016,43.369301,11.227421
052017,43.226523,11.379481
052018,43.114164,11.241535
052019,43.136136,11.351686
052020,42.822788,11.679014
052021,43.051340,11.706840
052022,43.459825,11.158995
052023,43.485413,11.375090
052024,42.925391,11.768663
052025,43.223162,11.005975
052026,43.282595,11.626660
052027,42.856170,11.853861
052028,43.472465,11.030976
052030,43.060159,11.604428
052031,42.968236,11.835602
052032,43.295339,11.314387
052033,43.220357,11.743938
052034,43.248831,11.244574
052035,43.154585,11.765290
052036,43.168327,11.670510
052037,43.055069,11.484541
053001,42.848779,11.472947
053002,42.857637,11.267911
053003,42.449716,11.421212
053004,42.924392,11.511025
053005,42.768984,11.683746
053006,42.827771,10.883998
053007,42.905958,11.374534
053008,43.002828,11.300782
053009,42.970868,10.753375
053010,42.937807,10.949023
053011,42.736842,11.045970
053012,42.318919,10.979013
053013,42.628017,11.244561
053014,42.561646,11.494220
053015,43.041045,10.893149
053016,42.405521,11.156145
053017,43.124606,11.026013
053018,42.490915,11.244539
053019,42.616851,11.680848
053020,42.783723,11.464228
053021,43.012757,11.148415
053022,42.828289,11.597233
053023,42.706079,11.338022
053024,42.909587,10.827279
053025,42.927234,11.574493
053026,42.694569,11.717005
053027,43.121687,10.811882
053028,42.720127,11.550390
054001,43.091495,12.643570
054002,43.061598,12.527233
054003,43.009600,12.495914
054004,42.944798,12.573099
054005,42.839681,12.814358
054006,42.983887,12.540180
054007,42.690826,13.056132
054008,42.830580,12.664042
054009,43.080547,11.991108
054010,42.816115,12.921525
054011,43.505728,12.126769
054012,42.939818,11.990009
054013,43.466615,12.255907
054014,42.910551,12.420230
054015,43.138430,12.289980
054016,43.370188,12.703205
054017,42.976689,12.412470
054018,42.982987,12.804711
054019,43.298129,12.759545
054020,42.869797,12.365224
054021,42.841246,12.572404
054022,42.896358,12.510521
054023,43.224345,12.754706
054024,43.327201,12.538187
054025,43.245661,12.156008
054026,43.136626,12.230550
054027,42.957794,12.316591
054028,42.775730,12.535096
054029,42.830821,12.354928
054030,42.879578,12.645055
054031,42.639390,12.945027
054032,43.425313,12.132564
054033,43.379542,12.354570
054034,43.131999,12.799527
054035,42.775518,13.140082
054036,43.023819,12.060999
054037,43.036287,12.136527
054038,43.198540,12.192850
054039,43.117247,12.348831
054040,42.978278,12.156473
054041,43.446673,12.405909
054042,42.725087,12.930419
054043,42.869741,13.029115
054044,43.562141,12.238246
054045,42.719160,12.862157
054046,43.417450,12.710032
054047,42.686144,12.840187
054048,42.895985,12.902550
054049,43.335095,12.745821
054050,43.012070,12.673873
054051,42.734069,12.701929
054052,42.792399,12.397700
054053,43.034145,12.445404
054054,42.878650,12.766057
054055,43.219929,12.069543
054056,43.278707,12.303715
054057,43.184496,12.636227
054058,42.780421,12.866499
054059,43.060879,12.755101
055001,42.703648,12.566075
055002,42.811451,11.981804
055003,42.593380,12.286326
055004,42.565389,12.403748
055005,42.572792,12.793386
055006,42.515542,12.289894
055007,42.704996,12.275675
055008,42.406757,12.541125
055009,42.702988,11.977172
055010,42.761514,12.017583
055011,42.873955,12.008159
055012,42.625970,12.808992
055013,42.821632,12.064020
055014,42.503330,12.323848
055015,42.620553,12.322270
055016,42.569703,12.313983
055017,42.641640,12.457573
055018,42.663766,12.298323
055019,42.604772,12.752809
055020,42.906351,12.118662
055021,42.914006,12.044712
055022,42.486622,12.488338
055023,42.718641,12.154448
055024,42.429281,12.506612
055025,42.863620,12.127747
055026,42.493564,12.362655
055027,42.584778,12.860483
055028,42.680696,12.090275
055029,42.607433,12.542371
055030,42.847113,12.245392
055031,42.479596,12.653134
055032,42.585191,12.655994
055033,42.663389,12.406620
056001,42.767907,11.880425
056002,42.456635,11.811246
056003,42.614598,12.091069
056004,42.249503,12.074659
056005,42.205616,12.171531
056006,42.462299,12.309258
056007,42.226298,12.003089
056008,42.632663,11.982799
056009,42.505797,12.255813
056010,42.217243,12.425218
056011,42.373287,12.215444
056012,42.444352,11.681373
056013,42.536691,11.878384
056014,42.255709,12.141410
056015,42.322829,12.220905
056016,42.324739,12.278073
056017,42.246737,12.379434
056018,42.647810,12.176680
056019,42.559962,12.125098
056020,42.504976,11.757702
056021,42.309341,12.451298
056022,42.614038,12.199544
056023,42.359727,12.356547
056024,42.325978,12.323453
056025,42.236416,12.443964
056026,42.578123,11.718932
056027,42.385253,12.403372
056028,42.625609,11.853730
056029,42.559798,12.224432
056030,42.669156,11.864701
056031,42.528678,11.666505
056032,42.623425,11.809417
056033,42.648122,12.117016
056034,42.518883,11.921917
056035,42.393735,11.578948
056036,42.539618,12.021624
056037,42.323197,11.899025
056038,42.185217,12.294000
056039,42.226163,12.329014
056040,42.683713,11.807252
056041,42.168866,12.125690
056042,42.449694,12.394549
056043,42.510282,11.838319
056044,42.779598,11.799875
056045,42.285586,12.220177
056046,42.283739,12.041377
056047,42.677011,11.920330
056048,42.448927,12.235780
056049,42.231536,12.242335
056050,42.265419,11.775153
056051,42.460540,11.783500
056052,42.375155,11.811916
056053,42.591792,11.791622
056054,42.368398,12.262376
056055,42.418611,12.343493
056056,42.194980,12.075375
056057,42.304490,12.012638
056058,42.382470,12.298508
056059,42.461035,12.074791
056060,42.469969,12.183773
057001,42.701085,13.248037
057002,42.627838,13.297681
057003,42.394402,13.108333
057004,42.209980,12.979696
057005,42.332791,12.878481
057006,42.500435,13.131948
057007,42.188575,13.274630
057008,42.402249,13.057522
057009,42.483127,12.923756
057010,42.301836,12.635529
057011,42.247020,12.799180
057012,42.343252,12.682518
057013,42.210639,12.974611
057014,42.236162,12.734324
057015,42.400511,13.015771
057016,42.395511,12.971423
057017,42.616726,13.145046
057018,42.164063,13.057657
057019,42.204359,12.940238
057020,42.175492,13.028813
057021,42.313249,12.531153
057022,42.493988,12.783326
057023,42.323365,12.957073
057024,42.437236,12.637641
057025,42.430852,12.764542
057026,42.413141,12.695882
057027,42.180235,12.686952
057028,42.308960,13.154018
057029,42.282159,12.602356
057030,42.220512,12.815637
057031,42.452837,12.756636
057032,42.520727,12.801356
057033,42.571462,13.005475
057034,42.297717,12.950156
057035,42.352729,12.481217
057036,42.221206,13.046611
057037,42.453783,13.045427
057038,42.254887,12.767689
057039,42.380664,12.694183
057040,42.375309,12.583116
057041,42.228918,12.870074
057042,42.290118,12.821181
057043,42.315789,12.768761
057044,42.218251,12.656882
057045,42.525689,12.837560
057046,42.157443,13.074620
057047,42.132912,12.940158
057048,42.182425,13.004294
057049,42.213653,13.143857
057050,42.298861,13.063401
057051,42.503689,12.889479
057052,42.291756,12.675841
057053,42.266012,12.679413
057054,42.200359,12.873705
057055,42.214712,12.786833
057056,42.251422,12.843395
057057,42.516348,13.078316
057058,42.154609,12.968177
057059,42.407865,12.858958
057060,42.516034,12.860160
057061,42.322785,12.702272
057062,42.262191,12.943026
057063,42.278550,12.743204
057064,42.162155,12.856373
057065,42.314606,12.617343
057066,42.292698,12.562019
057067,42.336823,12.586600
057068,42.201396,12.762539
057069,42.268982,12.873122
057070,42.360483,12.622793
057071,42.130420,13.007343
057072,42.401511,12.625084
057073,42.239582,13.033275
058001,41.893266,13.083058
058002,41.980354,13.037570
058003,41.718739,12.645082
058004,42.148753,11.899604
058005,42.064605,12.267352
058006,42.006770,12.978650
058007,41.494020,12.613441
058008,41.865467,13.148738
058009,41.695183,12.659113
058010,42.031096,13.024231
058011,41.723397,12.888284
058012,41.881943,13.028760
058013,42.098009,12.155201
058014,41.993510,13.144565
058015,42.129332,12.364261
058016,42.136346,12.069762
058017,41.936624,13.042095
058018,42.124188,12.572721
058019,41.886705,12.936532
058020,41.592920,13.097637
058021,41.908985,12.888562
058022,41.741061,12.644891
058023,41.969111,12.881835
058024,42.106650,12.521792
058025,41.858842,12.897552
058026,41.811543,12.933939
058027,41.949333,12.972513
058028,41.984221,13.089487
058029,42.015882,12.090471
058030,41.954096,12.935216
058031,42.052749,12.957725
058032,42.100950,11.803597
058033,42.188356,12.560402
058034,41.724264,12.981065
058035,41.830585,12.752658
058036,42.161385,12.603423
058037,42.260765,12.598225
058038,42.066039,12.413556
058039,41.832754,12.671769
058040,41.878037,12.802874
058041,41.708816,13.067892
058042,41.812560,12.979291
058043,41.672435,12.703390
058044,41.927968,12.989465
058045,41.646497,13.130285
058046,41.788684,12.673029
058047,41.980534,12.700961
058048,41.903255,13.178973
058049,41.791527,12.867475
058050,41.647204,12.688117
058051,42.082114,12.897615
058052,42.161429,12.438330
058053,42.043889,12.927874
058054,42.110916,12.105067
058055,41.990214,13.011227
058056,42.013129,12.798321
058057,41.761265,12.624949
058058,42.197554,12.397710
058059,42.045427,12.665010
058060,41.835941,12.731078
058061,42.111189,12.834263
058062,41.647821,13.037473
058063,42.132446,12.669706
058064,41.814634,12.702791
058065,42.068751,12.625094
058066,42.139434,12.798257
058067,42.109241,12.736332
058068,42.137545,12.504744
058069,42.227092,12.596329
058070,41.713482,12.711148
058071,42.167211,12.762973
058072,41.473746,12.697729
058073,41.850416,13.034508
058074,41.817267,12.855449
058075,42.087431,12.730834
058076,42.085019,12.924555
058077,41.914492,12.961350
058078,41.885936,12.878715
058079,41.671686,12.525547
058080,42.269309,12.553090
058081,42.078702,12.546005
058082,42.197473,12.483990
058083,42.063151,13.001380
058084,41.966694,13.009701
058085,41.840727,12.942098
058086,41.751343,12.742462
058087,42.051445,12.881759
058088,41.781372,12.790171
058089,41.916578,13.031790
058090,41.863786,13.066379
058091,41.893143,12.506571
058092,42.031911,12.987894
058093,42.091836,12.452255
058094,41.986631,12.932693
058095,41.923165,12.861262
058096,42.043522,12.823788
058097,42.036017,11.929487
058098,42.033614,12.701566
058099,42.244769,12.527743
058100,41.878022,12.977611
058101,42.008351,12.951305
058102,41.693541,13.001369
058103,41.936147,13.131885
058104,41.963663,12.768976
058105,42.137995,11.967977
058106,42.226958,12.622034
058107,42.161528,12.266855
058108,41.928517,13.233267
058109,42.094367,12.980301
058110,41.773724,12.910615
058111,41.649756,12.764729
058112,42.009834,12.877670
058113,42.113532,13.000907
058114,41.847180,12.792415
058115,41.726948,12.824434
058116,41.951590,12.088524
058117,41.617374,12.555050
058118,41.795222,12.616856
058119,41.830260,12.792986
058120,41.858529,12.247947
058122,41.995704,12.626031
059001,41.591743,12.663592
059002,41.549945,13.031269
059003,41.388430,13.539655
059004,41.315635,13.851451
059005,41.577788,12.837472
059006,41.658731,12.894317
059007,41.341978,13.390310
059008,41.282058,13.625459
059009,41.223462,13.556616
059010,41.301778,13.525500
059011,41.470083,12.846132
059012,41.408833,13.467149
059013,41.550698,13.179855
059014,41.263858,13.741105
059015,41.369343,13.316046
059016,41.602219,12.974399
059017,41.400436,13.105807
059018,40.923557,12.924738
059019,41.471003,13.170610
059020,41.492246,13.259502
059021,41.527628,13.126072
059022,41.694534,12.917325
059023,41.466037,13.230162
059024,41.336657,13.034383
059025,41.254517,13.077628
059026,41.283048,13.801647
059027,41.539431,12.965669
059028,41.500561,13.062622
059029,41.397567,13.234156
059030,41.268844,13.444927
059031,41.321940,13.697017
059032,41.319469,13.204152
059033,40.789087,13.434014
060001,41.545972,13.978034
060002,41.788988,13.183412
060003,41.726016,13.366821
060004,41.704694,13.752577
060005,41.461338,13.338406
060006,41.730944,13.137023
060007,41.474333,13.717550
060008,41.558895,13.550919
060009,41.583191,13.376671
060010,41.642534,13.632663
060011,41.625256,13.786330
060012,41.353257,13.738497
060013,41.580006,13.822489
060014,41.639796,13.472150
060015,41.701064,13.649744
060016,41.751217,13.712098
060017,41.603585,13.728975
060018,41.648224,13.719884
060019,41.474776,13.834735
060020,41.696997,13.529866
060021,41.382384,13.737115
060022,41.505751,13.689759
060023,41.501659,13.415148
060024,41.574942,13.335708
060025,41.547223,13.500710
060026,41.477046,13.901983
060027,41.530079,13.598015
060028,41.770978,13.399346
060029,41.559503,13.704470
060030,41.336935,13.788495
060031,41.382997,13.662395
060032,41.504098,13.519019
060033,41.714928,13.243194
060034,41.890794,13.324798
060035,41.809214,13.221077
060036,41.624237,13.575460
060037,41.676618,13.657007
060038,41.636864,13.331163
060039,41.729545,13.268300
060040,41.659810,13.797341
060041,41.555234,13.247571
060042,41.805210,13.302152
060043,41.697051,13.557088
060044,41.682425,13.509730
060045,41.634294,13.180915
060046,41.772255,13.060347
060047,41.474790,13.483621
060048,41.589289,13.256083
060049,41.775486,13.664461
060050,41.655245,13.899648
060051,41.452941,13.563752
060052,41.478622,13.746547
060053,41.824877,13.151817
060054,41.426649,13.761665
060055,41.550015,13.416712
060056,41.442198,13.640985
060057,41.694981,13.686541
060058,41.597464,13.452289
060059,41.584166,13.611828
060060,41.544837,13.637449
060061,41.613391,13.939394
060062,41.705153,13.803880
060063,41.404923,13.759105
060064,41.502343,13.571096
060065,41.389669,13.866287
060066,41.360676,13.853105
060067,41.398695,13.828869
060068,41.566601,13.863453
060069,41.595061,13.636688
060070,41.467989,13.938704
060071,41.842814,13.090154
060072,41.680858,13.864007
060073,41.674983,13.148520
060074,41.730935,13.580349
060075,41.590285,13.497648
060076,41.607412,13.209764
060077,41.551018,13.783421
060078,41.791286,13.263826
060079,41.627783,13.389379
060080,41.873966,13.260898
060081,41.763264,13.266450
060082,41.440044,13.397398
060083,41.369887,13.812564
060084,41.580745,13.945691
060085,41.713311,13.452833
060086,41.676399,13.709674
060087,41.799899,13.377759
060088,41.607541,13.855307
060089,41.488581,13.779126
060090,41.507283,13.315534
060091,41.523036,13.988632
061001,41.381034,14.187723
061002,41.311741,14.330036
061003,41.243889,14.359963
061004,41.027980,14.506665
061005,40.975236,14.206324
061006,41.305904,14.276382
061007,41.135606,14.240998
061008,41.296994,14.063886
061009,41.184973,14.377266
061010,41.199654,14.127036
061011,41.176493,14.214741
061012,41.075300,14.027175
061013,41.043156,14.296020
061014,41.474126,14.132047
061015,41.118055,14.217746
061016,40.996470,14.224659
061017,41.179704,13.996209
061018,41.087845,14.301794
061019,41.020826,14.116042
061020,41.015895,14.203729
061021,41.084053,14.291697
061022,41.100637,14.335165
061023,41.163282,14.439178
061024,41.189860,14.294755
061025,41.388985,14.422193
061026,41.125928,14.359963
061027,41.007635,13.980152
061028,41.043144,14.432367
061029,40.958208,14.229977
061030,41.445862,14.140125
061031,41.355887,14.006726
061032,41.076459,14.273192
061033,41.262286,14.313404
061034,41.458152,14.187672
061035,41.224558,14.213397
061036,41.168107,14.059436
061037,41.022660,14.178354
061038,41.477643,14.226387
061039,41.346810,13.949660
061040,41.207475,14.190435
061041,41.294466,14.423732
061042,41.093080,14.083073
061043,40.995481,14.239768
061044,41.449546,14.296611
061045,41.234001,14.281092
061046,40.966364,14.185818
061047,41.052543,14.273787
061048,41.020053,14.400512
061049,41.026418,14.304042
061050,41.312781,14.044323
061051,41.403888,13.976111
061052,41.100496,13.927754
061053,40.986255,14.283149
061054,40.952573,14.154693
061055,41.167997,14.176360
061056,41.179386,14.322477
061057,41.379180,14.390240
061058,41.265247,14.183394
061059,41.322685,14.184890
061060,41.167637,14.139764
061061,41.182404,14.264685
061062,41.052151,14.284060
061063,41.425706,14.198510
061064,41.400306,14.143331
061065,41.375333,14.083330
061066,41.383931,14.236660
061067,41.056760,14.300987
061068,41.274301,14.147470
061069,41.369359,13.902215
061070,41.288578,13.994310
061071,41.273258,14.234990
061072,41.231617,14.162300
061073,41.216361,14.417146
061074,40.994634,14.123121
061075,40.999550,14.468608
061076,41.409060,14.382355
061077,40.990218,14.161309
061078,41.050003,14.330491
061079,41.445165,13.981434
061080,41.349657,14.421062
061081,41.096021,14.281259
061082,41.025381,14.459278
061083,41.064625,14.242399
061084,41.086909,14.134746
061085,41.064218,14.198465
061086,41.357710,14.273966
061087,40.958892,14.252595
061088,41.232075,13.876758
061089,41.170678,14.101162
061090,40.983693,14.253740
061091,41.248892,14.054253
061092,41.004809,14.215349
061093,41.348261,14.037157
061094,40.978187,14.172372
061095,41.342305,14.137248
061096,41.420160,14.252590
061097,41.075908,14.417774
061098,41.015588,14.154756
061099,40.986507,14.048643
061100,41.145046,14.180429
061101,41.139075,13.966198
061102,41.201210,13.834242
061103,40.988058,14.135168
061104,41.032662,14.341323
062001,41.058384,14.564997
062002,41.196476,14.466281
062003,41.135194,14.955754
062004,41.095982,14.700399
062005,41.031352,14.551000
062006,41.021109,14.749983
062007,41.396738,14.930538
062008,41.148342,14.786846
062009,41.073475,14.609516
062010,41.084596,14.578585
062011,41.222474,14.980754
062012,41.088699,14.904134
062013,41.290148,14.741494
062014,41.109333,14.657085
062015,41.256101,14.688506
062016,41.297847,15.102289
062017,41.423459,14.810492
062018,41.129078,14.699012
062019,41.231883,14.549983
062020,41.439720,14.934072
062021,41.147827,14.623201
062022,41.058570,14.752073
062023,41.298600,14.575114
062024,41.352047,14.787060
062025,41.392234,14.858177
062026,41.348973,14.511107
062027,41.143261,14.450840
062028,41.059449,14.455334
062029,41.257001,14.460339
062030,41.157903,14.693458
062031,41.353506,14.996727
062032,41.035011,14.529850
062033,41.273790,14.781499
062034,41.244317,14.756612
062035,41.149336,14.533239
062036,41.280367,15.043423
062037,41.238053,14.593599
062038,41.140071,14.392689
062039,41.170717,14.489887
062040,41.081266,14.546796
062041,41.302774,14.915658
062042,41.327736,15.026200
062043,41.074418,14.651620
062044,41.351203,14.703215
062045,41.171279,14.892621
062046,41.234188,14.877951
062047,41.006499,14.692200
062048,41.031239,14.573541
062049,41.203190,14.653805
062050,41.234741,14.821590
062051,41.355444,14.568587
062052,41.199285,14.847632
062053,41.224011,14.680387
062054,41.284768,14.693471
062055,41.224582,14.445897
062056,41.309929,14.833978
062057,41.424957,15.042299
062058,41.098371,14.876443
062059,41.268829,14.949302
062060,41.082684,14.762342
062061,41.270241,14.543571
062062,41.240654,14.620086
062063,41.263538,14.639513
062064,41.313132,14.869266
062065,41.062576,14.836111
062066,41.054454,14.864617
062067,41.080401,14.829299
062068,41.229604,14.499377
062069,41.395103,14.744584
062070,41.098650,14.503573
062071,41.074582,14.800091
062072,41.376880,14.647467
062073,41.194272,14.550561
062074,41.209294,14.516823
062075,41.123755,14.602201
062076,41.197084,14.699475
062077,41.171278,14.633952
062078,41.164766,14.929273
063001,40.971555,14.383014
063002,40.927800,14.332058
063003,40.643137,14.545059
063004,40.554369,14.213033
063005,40.912940,14.263807
063006,40.810821,14.070292
063007,40.708037,13.926349
063008,40.776501,14.493025
063009,40.780084,14.455807
063010,40.929017,14.421493
063011,40.958017,14.325747
063012,40.910490,14.174861
063013,40.952339,14.530403
063014,40.548852,14.250158
063015,40.875107,14.572347
063016,40.940068,14.293216
063017,40.903219,14.351586
063018,40.933954,14.560237
063019,40.745187,13.907836
063020,40.930123,14.245885
063021,40.896958,14.276638
063022,40.698766,14.531052
063023,40.895745,14.312145
063024,40.700989,14.480256
063025,40.919396,14.411912
063026,40.863492,14.361553
063027,40.968765,14.520379
063028,40.945534,14.519706
063029,40.947221,14.548244
063030,40.957313,14.291971
063031,40.734851,13.870519
063032,40.939831,14.274930
063033,40.954484,14.268410
063034,40.928883,14.109230
063035,40.685023,14.535035
063036,40.935488,14.259088
063037,40.729486,13.949317
063038,40.747117,13.886536
063039,40.700922,14.560321
063040,40.900734,14.564929
063041,40.891932,14.168533
063042,40.928617,14.433112
063043,40.933911,14.449488
063044,40.601960,14.357109
063045,40.921551,14.230763
063046,40.642634,14.419695
063047,40.800685,14.053850
063048,40.904878,14.211015
063049,40.840474,14.225121
063050,40.914326,14.508925
063051,40.847235,14.483433
063052,40.864106,14.556294
063053,40.623834,14.425756
063054,40.663861,14.522958
063055,40.805363,14.548403
063056,40.856196,14.383783
063057,40.903313,14.387351
063058,40.749769,14.498703
063059,40.816002,14.340449
063060,40.850160,14.103472
063061,40.747341,14.003593
063062,40.923174,14.136384
063063,40.879713,14.129864
063064,40.818598,14.372975
063065,40.988172,14.543478
063066,40.860771,14.523427
063067,40.832239,14.334293
063068,40.824342,14.498617
063069,40.913215,14.548846
063070,40.839626,14.377746
063071,40.620439,14.405110
063072,40.872613,14.396920
063073,40.945967,14.234763
063074,40.727737,14.539588
063075,40.930098,14.477526
063076,40.900787,14.501689
063077,40.906779,14.482991
063078,40.713952,13.892356
063079,40.882945,14.446809
063080,40.616385,14.377444
063081,40.819466,14.572472
063082,40.801539,14.476201
063083,40.743372,14.459267
063084,40.785511,14.393591
063085,40.954339,14.566498
063086,40.651981,14.451451
063087,40.915421,14.161872
063088,40.917307,14.615323
063089,40.886181,14.345102
063090,40.722858,14.512373
063091,40.780177,14.441433
063092,40.839923,14.390351
064001,40.886281,14.816545
064002,41.004864,14.784134
064003,40.937798,15.327171
064004,40.972492,15.497517
064005,41.165604,15.106678
064006,40.914634,14.830315
064007,40.975730,14.613906
064008,40.915338,14.794588
064009,40.812514,15.102418
064010,40.939476,14.632924
064011,41.002445,15.367496
064012,41.088903,14.988481
